Date,DXCM,ISRG,KHC,LLY,MCD,NSRGY,NVO,PEP,PLNT,PODD,YUM
2021-03-23,91.0425033569336,236.94000244140625,30.10553741455078,174.44439697265625,198.9243927001953,93.32071685791016,30.107128143310547,118.1744155883789,75.44999694824219,277.04998779296875,97.92967224121094
2021-03-24,88.93250274658203,237.02333068847656,29.571802139282227,171.1109161376953,198.64064025878906,93.01992797851562,29.695314407348633,117.6236343383789,73.48999786376953,263.6300048828125,97.09544372558594
2021-03-25,87.04750061035156,234.8333282470703,30.32212257385254,173.88409423828125,198.77365112304688,93.30401611328125,29.868009567260742,118.31847381591797,75.79000091552734,259.1700134277344,97.36746978759766
2021-03-26,88.18250274658203,243.5833282470703,30.964141845703125,175.99246215820312,199.6691436767578,93.1619644165039,30.442453384399414,120.91990661621094,77.62000274658203,266.79998779296875,97.98406982421875
2021-03-29,87.34249877929688,241.31666564941406,31.54429054260254,176.97068786621094,201.56640625,93.7969741821289,30.734394073486328,122.70783996582031,75.0199966430664,259.8299865722656,99.0268325805664
2021-03-30,86.80000305175781,242.163330078125,31.157522201538086,176.1728973388672,199.4652099609375,93.98079681396484,30.505334854125977,120.7843017578125,75.66000366210938,261.3800048828125,99.53461456298828
2021-03-31,89.84750366210938,246.31333923339844,30.940942764282227,177.42654418945312,198.72047424316406,93.17033386230469,30.2807674407959,119.86068725585938,77.30000305175781,260.9200134277344,98.09288024902344
2021-04-01,91.375,249.1999969482422,30.964141845703125,175.9259796142578,199.6691436767578,93.95571899414062,30.38856315612793,119.71662902832031,78.5199966430664,264.82000732421875,99.56185150146484
2021-04-05,92.04000091552734,255.30999755859375,31.18073081970215,175.5935821533203,202.89633178710938,95.21737670898438,30.689481735229492,121.3096923828125,79.76000213623047,269.1199951171875,100.32349395751953
2021-04-06,93.25,255.61666870117188,31.482402801513672,173.60867309570312,205.60926818847656,95.47639465332031,30.55474090576172,121.74183654785156,82.19999694824219,276.95001220703125,103.4427490234375
2021-04-07,92.3499984741211,253.67333984375,31.435993194580078,173.1527862548828,206.22988891601562,96.47904205322266,30.49186134338379,121.52156829833984,81.4800033569336,278.5,103.41554260253906
2021-04-08,94.59500122070312,256.7833251953125,31.56749725341797,173.42823791503906,204.13760375976562,97.96629333496094,31.102684020996094,120.7843017578125,86.22000122070312,284.55999755859375,103.96866607666016
2021-04-09,95.72250366210938,261.49334716796875,31.049232482910156,175.2136688232422,205.22805786132812,98.40076446533203,31.493438720703125,120.80975341796875,85.73999786376953,287.1300048828125,104.24068450927734
2021-04-12,96.7874984741211,259.7533264160156,31.482402801513672,172.67794799804688,204.76702880859375,98.22530364990234,31.197006225585938,121.19105529785156,85.5,284.7200012207031,105.56455993652344
2021-04-13,97.0250015258789,264.8233337402344,31.652578353881836,173.3522186279297,205.08619689941406,97.84931182861328,31.785375595092773,121.21646118164062,86.5,288.1300048828125,106.49849700927734
2021-04-14,97.7750015258789,261.9433288574219,31.1497859954834,173.7986602783203,204.1907196044922,97.11405181884766,31.686569213867188,120.41996002197266,85.23999786376953,284.70001220703125,107.14231872558594
2021-04-15,99.87249755859375,268.239990234375,31.753137588500977,176.57179260253906,205.05072021484375,97.74905395507812,32.11773681640625,120.58941650390625,86.83999633789062,294.8800048828125,106.64359283447266
2021-04-16,100.01000213623047,270.8566589355469,31.714460372924805,179.73435974121094,206.64662170410156,99.21958923339844,32.414161682128906,122.15707397460938,88.30000305175781,297.0,107.05164337158203
2021-04-19,98.26000213623047,270.39666748046875,31.67578125,180.1046905517578,205.5206298828125,99.5935287475586,32.65220260620117,122.65702819824219,86.80000305175781,281.510009765625,106.7342529296875
2021-04-20,97.22750091552734,270.3699951171875,31.737667083740234,181.0259552001953,206.58453369140625,99.38768768310547,32.9127082824707,123.47049713134766,84.05999755859375,283.4800109863281,106.9609603881836
2021-04-21,100.40499877929688,297.1266784667969,32.16311264038086,181.34886169433594,205.91958618164062,100.28825378417969,33.339393615722656,124.54664611816406,86.58999633789062,285.19000244140625,106.49849700927734
2021-04-22,102.59500122070312,286.5533447265625,31.691253662109375,177.64495849609375,206.5402069091797,102.67259979248047,33.30345916748047,123.77554321289062,84.9800033569336,283.6400146484375,106.83399963378906
2021-04-23,103.75,291.84332275390625,31.25808334350586,179.2310028076172,207.9765167236328,103.01567077636719,33.263031005859375,123.57218170166016,83.80999755859375,295.5,106.74333953857422
2021-04-26,104.69249725341797,288.64666748046875,31.041494369506836,177.806396484375,205.96392822265625,101.97787475585938,33.281002044677734,121.47918701171875,84.69000244140625,299.1000061035156,104.89356231689453
2021-04-27,105.42500305175781,287.1266784667969,31.018291473388672,173.04830932617188,208.3311004638672,101.75487518310547,33.09236145019531,121.0809097290039,85.05999755859375,304.05999755859375,105.55548858642578
2021-04-28,106.44249725341797,289.5966796875,31.03375816345215,171.4718017578125,206.05258178710938,102.03791809082031,33.28998565673828,120.18267822265625,84.47000122070312,303.17999267578125,106.60731506347656
2021-04-29,105.42500305175781,287.739990234375,32.24432373046875,173.03887939453125,208.5350341796875,103.10143280029297,33.343875885009766,121.97063446044922,83.93000030517578,301.55999755859375,107.82237243652344
2021-04-30,96.5250015258789,288.3333435058594,31.93878746032715,173.58018493652344,209.30636596679688,102.51821899414062,33.213623046875,122.15707397460938,83.98999786376953,295.2200012207031,108.37548828125
2021-05-03,95.14250183105469,289.1833190917969,32.48025131225586,176.57179260253906,208.84532165527344,102.67259979248047,33.837928771972656,123.53827667236328,82.5,282.0899963378906,108.79261016845703
2021-05-04,92.8550033569336,282.9966735839844,32.76644515991211,178.73715209960938,207.338134765625,101.29174041748047,33.29447555541992,121.98758697509766,81.61000061035156,271.9599914550781,108.23949432373047
2021-05-05,91.48500061035156,279.4666748046875,32.851539611816406,183.1153564453125,208.3843231201172,102.20088195800781,33.26753234863281,121.92825317382812,81.38999938964844,264.45001220703125,109.79908752441406
2021-05-06,89.33499908447266,280.82000732421875,33.35432815551758,184.14102172851562,208.22471618652344,103.20435333251953,33.32590866088867,123.34336853027344,80.58000183105469,253.16000366210938,109.98043823242188
